Name,Tm,smiles,Cation,Anion,reference
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,267.0,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,258.1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"4,5-Dimethyl-1-aminotetrazolium iodine",394.2142857,[I+].[O-][Cl+3]([O-])([O-])[O-],[I+],[O-][Cl+3]([O-])([O-])[O-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
tri-tert-butyl(heptyl)phosphonium tetrafluoroborate,396.15,"CCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C,F[B-](F)(F)F",CCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C,F[B-](F)(F)F,"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
1-(2-methoxyethyl)-3-methylimidazolium chloride,338.0,COCCn1cc[n+](C)c1.[Cl-],COCCn1cc[n+](C)c1,[Cl-],"Molecules 2021, 26(9), 2454"
"1,2-dimethyl-3-ethylimidazolium chloride",461.15,CC[n+]1ccn(C)c1C.[Cl-],CC[n+]1ccn(C)c1C,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-pentyl-3-methylpyridinium chloride,365.1,CCCCC[n+]1cccc(C)c1.[Cl-],CCCCC[n+]1cccc(C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-4-methylpyridinium bis(trifluoromethylsulfonyl)imide,291.4,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
hexadecyltributylphosphonium bromide,331.0,CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Br-],"Molecules 2021, 26(9), 2454"
1-propylpyridinium dicyanamide,276.1,CCC[n+]1ccccc1.N#C[N-]C#N,CCC[n+]1ccccc1,N#C[N-]C#N,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
tetrahexylammonium bis((trifluoromethyl) sulfonyl)imide,265.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
n-methyl-n-butyl-pyrrolidinium tetrafluoroborate,351.0,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,CCCC[N+]1(C)CCCC1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
" 1-butyl-2,3,4,5-tetramethyl-imidazolium bromide",333.65,"CCCCn1c(C)c(C)[n+](C)c1C,[Br-]",CCCCn1c(C)c(C)[n+](C)c1C,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
"1,3-diethylimidazolium bis((trifluoromethyl) sulfonyl)imide",287.0,CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
Trimethylpropylammonium bis((trifluoromethyl)sulfonyl)imide,290.2340234,CCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"N,N-diethyl-N-methylpropan-1-aminium trifluoro(perfluorobutyl)borate",327.1,CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Decyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,244.0703053,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1-ethyl-3-(1,1,2,2-tetrafluoroethyl)imidazolium tetrafluoroborate",298.0,CCn1cc[n+](C(F)(F)C(F)F)c1.F[B-](F)(F)F,CCn1cc[n+](C(F)(F)C(F)F)c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
triethylammonium hydrogen sulfate,356.0,CC[NH+](CC)CC.O=S(=O)([O-])O,CC[NH+](CC)CC,O=S(=O)([O-])O,"Molecules 2021, 26(9), 2454"
Triethylamylphosphonium bis((trifluoromethyl)sulfonyl)imide,290.0884956,CCC(CC)(CC)CCCC[PH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(CC)(CC)CCCC[PH3+],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-((undecyloxy)methyl)pyridinium N-cyclohexylsulfamate,297.35,CCCCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,CCCCCCCCCCCOC[n+]1ccccc1,O=S(=O)([O-])NC1CCCCC1,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
methyltriphenylphosphonium bromide,506.15,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium chloride,314.1,CCCCn1cc[n+](C)c1.[Cl-],CCCCn1cc[n+](C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1,2-dimethyl-3-ethylimidazolium trifluoromethanesulfonate",382.0,CC[n+]1ccn(C)c1C.O=S(=O)([O-])C(F)(F)F,CC[n+]1ccn(C)c1C,O=S(=O)([O-])C(F)(F)F,"Molecules 2021, 26(9), 2454"
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,362.0,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,270.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
2-Methylbutylammonium formate,272.1456311,CCC(C)C[NH3+].O=C[O-],CCC(C)C[NH3+],O=C[O-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"4-amino-1,2,4-triazolium perchlorate",356.0,Nn1cn[nH+]c1.[O-][Cl+3]([O-])([O-])[O-],Nn1cn[nH+]c1,[O-][Cl+3]([O-])([O-])[O-],"Molecules 2021, 26(9), 2454"
"N,N-dimethylpyrrolidinium dicyanoamide",388.15,C[N+]1(C)CCCC1.N#C[N-]C#N,C[N+]1(C)CCCC1,N#C[N-]C#N,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium chloride,340.0,CCCCn1cc[n+](C)c1.[Cl-],CCCCn1cc[n+](C)c1,[Cl-],"Molecules 2021, 26(9), 2454"
"N-phenyl-N,N,N-trimethylammonium thiocyanate",389.2873051,C[N+](C)(C)c1ccccc1.N#C[S-],C[N+](C)(C)c1ccccc1,N#C[S-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"trimethyl-isopropylammonium 2,2,2-trifluoro-n-(trifluoromethylsulfonyl)acetamide",302.0,CC(C)[N+](C)(C)C.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)[N+](C)(C)C,O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
"1,2,3,4,5-pentamethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",391.1,Cc1c(C)[n+](C)c(C)n1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1c(C)[n+](C)c(C)n1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1-(cyanomethyl)-3-methylimidazolium 4,5-dicyano-2-(trifluoromethyl)imidazolide",366.1,C[n+]1ccn(CC#N)c1.N#Cc1nc(C(F)(F)F)[n-]c1C#N,C[n+]1ccn(CC#N)c1,N#Cc1nc(C(F)(F)F)[n-]c1C#N,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-4-methylpyridinium bis(trifluoromethylsulfonyl)imide,283.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
tri-tert-butyl(pentadecyl)phosphonium bromide,356.15,"CCCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C,[Br-]",CCCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
1-butyl-3-[2-(diethoxyphosphinyl) ethyl]-1h-imidazolium tetrafluoroborate,193.0,CCCCn1cc[n+](CCP(=O)(OCC)OCC)c1.F[B-](F)(F)F,CCCCn1cc[n+](CCP(=O)(OCC)OCC)c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
"3-Methyl-1-(N,N-diethylcarbamoylmethyl) imidazolium bromide",339.2649903,CCN(CC)C(=O)Cn1cc[n+](C)c1.[Br-],CCN(CC)C(=O)Cn1cc[n+](C)c1,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-phenyl-2-propyl-3-undecyl-1H-imidazol-3-ium bromide,345.15,"CCCCCCCCCCC[n+]1ccn(-c2ccccc2)c1CCC,[Br-]",CCCCCCCCCCC[n+]1ccn(-c2ccccc2)c1CCC,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
1-methyl-3-tetradecylimidazolium chloride,467.0,CCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],CCCCCCCCCCCCCC[n+]1ccn(C)c1,[Cl-],"Molecules 2021, 26(9), 2454"
"1-Ethyl-3-methylimidazolium 2,2,2-trifluoro-N-(trifluoromethylsulfonyl)acetamide",275.639413,CCn1cc[n+](C)c1.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1-butyl-3,5-dimethylpyridinium dicyanamide",272.1,CCCC[n+]1cc(C)cc(C)c1.N#C[N-]C#N,CCCC[n+]1cc(C)cc(C)c1,N#C[N-]C#N,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-1-ethylpyrrolidinium ethyl sulfate,326.0,CCCC[N+]1(CC)CCCC1.CCOS(=O)(=O)[O-],CCCC[N+]1(CC)CCCC1,CCOS(=O)(=O)[O-],"Molecules 2021, 26(9), 2454"
n-butyl pyridinium bis((trifluoromethyl) sulfonyl)imide,299.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
Dimethyldipentylammonium bromide,349.2997199,CCCCC[N+](C)(C)CCCCC.[Br-],CCCCC[N+](C)(C)CCCCC,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-hexadecyl-3-methylimidazolium bromide,313.0,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],CCCCCCCCCCCCCCCCn1cc[n+](C)c1,[Br-],"Molecules 2021, 26(9), 2454"
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,287.1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
4-methyl-4-propylmorpholinium bromide,454.0,CCC[N+]1(C)CCOCC1.[Br-],CCC[N+]1(C)CCOCC1,[Br-],"Molecules 2021, 26(9), 2454"
n-methyl-n-butyl-pyrrolidinium pentafluoroethyltrifluoroborate,295.0,CCCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
triethyl-hexylammonium bis((trifluoromethyl) sulfonyl)imide,293.0,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
1-ethylpyridinium triflate,305.1,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,CC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Ethyl-3-methylimidazolium chloride,353.3022774,CCn1cc[n+](C)c1.[Cl-],CCn1cc[n+](C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
n-methyl-n-butyl-pyrrolidinium bis(trifluoromethylsulfonyl)imide,255.0,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
"1,2-Dimethyl-3-propylimidazolium bis ((trifluoromethyl)sulfonyl)imide",288.0301602,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-hexyl-3-methylpyridinium chloride,355.1,CCCCCC[n+]1cccc(C)c1.[Cl-],CCCCCC[n+]1cccc(C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,257.1146617,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"N-heptyl-N,N,N-trihexylammonium nitrate",345.15,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[I-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-pentyl-3-(2-methoxyphenyl)-1H-imidazolium bromide,339.15,"CCCCCn1cc[n+](-c2ccccc2OC)c1,[Br-]",CCCCCn1cc[n+](-c2ccccc2OC)c1,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,263.4,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
Dimethyl-propyl-butylammonium bis((trifluoromethyl)sulfonyl)imide,288.1232751,CCCC[N+](C)(C)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)CCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium trifluoromethanesulfonate,290.0,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,"Molecules 2021, 26(9), 2454"
1-(1-undecyloxymethyl)-3-(1-butoxy methyl)imidazolium tetrafluoroborate,295.15,CCCCCCCCCCCOCn1cc[n+](COCCCC)c1.F[B-](F)(F)F,CCCCCCCCCCCOCn1cc[n+](COCCCC)c1,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
N-butyl pyridinium benzoate,283.7730061,CCCC[n+]1ccccc1.O=C([O-])c1ccccc1,CCCC[n+]1ccccc1,O=C([O-])c1ccccc1,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1,2-diethyl-3-propylimidazolium chloride",411.1453744,CCC[n+]1ccn(CC)c1CC.[Cl-],CCC[n+]1ccn(CC)c1CC,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
diethylammonium hydrogen sulfate,354.1,CC[NH2+]CC.O=S(=O)([O-])O,CC[NH2+]CC,O=S(=O)([O-])O,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Trifluoroethyl-3-methylimidazolium trifluoromethanesulfonate,318.0876494,C[n+]1ccn(CC(F)(F)F)c1.O=S(=O)([O-])C(F)(F)F,C[n+]1ccn(CC(F)(F)F)c1,O=S(=O)([O-])C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
" 1-(2,4-difluorophenyl)-2-propyl-3-undecyl-1H-imidazol-3-ium bromide",359.15,"CCCCCCCCCCC[n+]1ccn(-c2ccc(F)cc2F)c1CCC,[Br-]",CCCCCCCCCCC[n+]1ccn(-c2ccc(F)cc2F)c1CCC,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
tetraethylammonium tetrafluoroborate,345.0,CC[N+](CC)(CC)CC.F[B-](F)(F)F,CC[N+](CC)(CC)CC,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
1-benzyl-2-methyl-3-n-decylimidazolium bromide,360.65,CCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],CCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-ethyl-3-methylimidazolium bromide,338.0,CCn1cc[n+](C)c1.[Br-],CCn1cc[n+](C)c1,[Br-],"Molecules 2021, 26(9), 2454"
"N,N,N-triethyl-N-(2-methoxyethyl)ammonium tetrafluoroborate",329.2944785,CC[N+](CC)(CC)CCOC.F[B-](F)(F)F,CC[N+](CC)(CC)CCOC,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-1-methylpyrrolidinium tetrafluoroborate,425.0,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,CCCC[N+]1(C)CCCC1,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-methylimidazolium tetrafluoroborate,310.0,Cn1cc[nH+]c1.F[B-](F)(F)F,Cn1cc[nH+]c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,291.4,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
Trimethyl-butylammonium bis((trifluoromethyl) sulfonyl)imide,280.2092415,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-dodecyl-3-methylimidazolium tetrafluoroborate,299.0,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
"1-butyl-2,3-dimethylimidazolium chloride",365.9,CCCCn1cc[n+](C)c1C.[Cl-],CCCCn1cc[n+](C)c1C,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Benzyl-3-methylimidazolium bromide,398.9924973,C[n+]1ccn(Cc2ccccc2)c1.[Br-],C[n+]1ccn(Cc2ccccc2)c1,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
butylammonium formate,275.0,CCCC[NH3+].O=C[O-],CCCC[NH3+],O=C[O-],"Molecules 2021, 26(9), 2454"
1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,272.2,CCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-hexylquinolinium bis(trifluoromethylsulfonyl)imide,318.0,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1cccc2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-tridecyl-3-methylimidazolium tetrafluoroborate,311.0,CCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
1-Methylimidazolium bis((trifluoromethyl)sulfonyl)imide,282.1664995,Cn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-ethyl-3-methylimidazolium tetrafluoroborate,288.0,CCn1cc[n+](C)c1.F[B-](F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(F)F,"Molecules 2021, 26(9), 2454"
1-propyl-3-methylimidazolium tetrafluoroborate,256.1,CCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCn1cc[n+](C)c1,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium chloride,342.0,CCCCn1cc[n+](C)c1.[Cl-],CCCCn1cc[n+](C)c1,[Cl-],"Molecules 2021, 26(9), 2454"
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,270.4,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1,2-Dimethyl-3-ethylimidazolium trifluoroacetate",332.2595078,CC[n+]1ccn(C)c1C.O=C([O-])C(F)(F)F,CC[n+]1ccn(C)c1C,O=C([O-])C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
triethyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)imide,283.0,CC[P+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[P+](CC)(CC)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
1-ethyl-3-methylimidazolium chloride,362.0,CCn1cc[n+](C)c1.[Cl-],CCn1cc[n+](C)c1,[Cl-],"Molecules 2021, 26(9), 2454"
1-ethyl-3-methylpyridinium bis(trifluoromethylsulfonyl)imide,272.0,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
" 1-(2,4-difluorophenyl)-2-methyl-3-octyl-1H-imidazol-3-ium bromide",355.15,"CCCCCCCC[n+]1ccn(-c2ccc(F)cc2F)c1C,[Br-]",CCCCCCCC[n+]1ccn(-c2ccc(F)cc2F)c1C,[Br-],"Z. Dai et al., Melting points of ionic liquids: Review and evaluation, Green Energy and Environment"
methyl-ethyl-dipropylammonium bis(trifluoromethylsulfonyl)imide,413.0,CCC[N+](C)(CC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](C)(CC)CCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
trioctyl-propylammonium bromide,347.0,CCCCCCCC[N+](CCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCC[N+](CCC)(CCCCCCCC)CCCCCCCC,[Br-],"Molecules 2021, 26(9), 2454"
tetrabutylphosphonium chloride,339.46,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],CCCC[P+](CCCC)(CCCC)CCCC,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Ethyl-3-methylimidazolium chloride,362.3036093,CCn1cc[n+](C)c1.[Cl-],CCn1cc[n+](C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
tributylammonium nitrate,295.0,CCCC[NH+](CCCC)CCCC.O=C1[N-]S(=O)(=O)c2ccccc21,CCCC[NH+](CCCC)CCCC,O=C1[N-]S(=O)(=O)c2ccccc21,"Molecules 2021, 26(9), 2454"
3-Methylbutylammonium formate,319.9885845,CC(C)CC[NH3+].O=C[O-],CC(C)CC[NH3+],O=C[O-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
