T,P,vis,SMILES,Cation,Anion
313.15,101.325,1.21045177,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCn1cc[n+](CCC#N)c1,CCCCCCn1cc[n+](CCC#N)c1,CCCCCCCCCCCCOS(=O)(=O)[O-]
303.15,101.325,0.857813802,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCCn1cc[n+](C)c1,CCCCn1cc[n+](C)c1,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
333.15,101.3,-3.8981201,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.1,101.325,-2.396895772,CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
333.15,101.325,-3.066798722,CCn1cc[n+](C)c1.COP(=O)([O-])OC,CCn1cc[n+](C)c1,COP(=O)([O-])OC
318.1,101.325,-1.71981097,CCCCCCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCCCCCOS(=O)(=O)[O-]
315.65,101.325,-2.510840032,CCC(=O)[O-].CNCCO,CNCCO,CCC(=O)[O-]
323.15,101.0,-3.532217644,CCCC[n+]1ccccc1.N#C[S-],CCCC[n+]1ccccc1,N#C[S-]
323.3,101.0,-1.676646662,Brc1cccc2[n-]ncc12.CCCCCCCC[P+](CC)(CC)CC,CCCCCCCC[P+](CC)(CC)CC,Brc1cccc2[n-]ncc12
353.15,125000.0,-2.154165088,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
288.15,101.325,-3.878588229,CCn1cc[n+](C)c1.N#CN=C=[N-],CCn1cc[n+](C)c1,N#CN=C=[N-]
322.7,101.325,-3.467337184,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
323.15,101.325,-0.345311185,N#CCC[NH+]1C=CN=C1.O=S(=O)([O-])O,N#CCC[NH+]1C=CN=C1,O=S(=O)([O-])O
333.2,101.325,-1.57987911,CCC[n+]1cn(C)cn1.Cc1ccc(S(=O)(=O)[O-])cc1,CCC[n+]1cn(C)cn1,Cc1ccc(S(=O)(=O)[O-])cc1
303.15,101.325,-3.543394787,CCCC[N+]1(C)CCCC1.N#CN=C=[N-],CCCC[N+]1(C)CCCC1,N#CN=C=[N-]
395.25,101.325,-4.261580482,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
352.85,101.325,-6.898795538,CC(=O)[O-].Cc1cccc[nH+]1,Cc1cccc[nH+]1,CC(=O)[O-]
333.15,101.325,-3.637806184,CCCCCCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
288.15,101.0,-2.14814874,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.325,-3.804963933,CCCCCCCCCC[n+]1ccccc1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC[n+]1ccccc1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,101.325,-1.386294361,CCCCCCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-3.571985703,C[n+]1ccn(Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,1200.0,-2.95651156,CCC[n+]1ccccc1.F[B-](F)(F)F,CCC[n+]1ccccc1,F[B-](F)(F)F
308.15,101.325,-2.680921534,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F
318.15,100.0,-3.274124299,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.2,20000.0,-3.519980918,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
348.15,101.3,-5.308165703,CCn1cc[n+](C)c1.N#CN=C=[N-],CCn1cc[n+](C)c1,N#CN=C=[N-]
303.15,101.325,-0.939047719,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1nc(C(F)(F)F)[n-]c1C#N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,N#Cc1nc(C(F)(F)F)[n-]c1C#N
333.15,970.0,-3.483492624,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,CCCC[n+]1ccc(C)cc1,F[B-](F)(F)F
278.0,101.0,-3.283414346,CC[NH+]1C=CN(C)C1.O=S(=O)(F)[N-]S(=O)(=O)F,CC[NH+]1C=CN(C)C1,O=S(=O)(F)[N-]S(=O)(=O)F
323.15,100.0,-4.448166437,CCn1cc[n+](C)c1.N#C[S-],CCn1cc[n+](C)c1,N#C[S-]
303.15,9940.0,-1.987774353,CCCC[n+]1ccccc1.F[B-](F)(F)F,CCCC[n+]1ccccc1,F[B-](F)(F)F
282.55,1700.0,-2.657832485,CCn1cc[n+](C)c1.F[B-](F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(F)F
343.15,50000.0,-3.853754097,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.0,101.325,-2.122766666,CCCCn1cc[n+](C)c1.[Cl-],CCCCn1cc[n+](C)c1,[Cl-]
298.15,101.325,-1.500583508,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,CCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
323.15,75000.0,-2.481711759,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
363.1,101.325,-4.283086687,C[NH2+]CCO.O=C[O-],C[NH2+]CCO,O=C[O-]
323.13,101.325,-3.144232282,CCP(=O)(O)O.CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1
353.0,101.325,-3.849048206,CCCC[N+]1(C)CCCC1.F[B-](F)(F)c1ccccc1,CCCC[N+]1(C)CCCC1,F[B-](F)(F)c1ccccc1
388.0,100.0,-5.099466508,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,CCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F
298.15,30600.0,-2.037148629,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
368.15,101.325,-4.160484365,CC[N+]1(C)CCOCC1.N#CN=C=[N-],CC[N+]1(C)CCOCC1,N#CN=C=[N-]
323.15,2600.0,-2.818423259,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
298.15,101.0,0.871711688,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-]
323.15,74800.0,-0.928869514,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
323.0,101.325,-4.18186516,CCn1cc[n+](C)c1.F[B-](F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(F)F
303.15,101.0,-0.578034373,CC(N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,CCCC[P+](CCCC)(CCCC)CCCN,CC(N)C(=O)[O-]
338.15,101.325,0.311154429,CCCCCCn1cc[n+](CCC#N)c1.[Cl-],CCCCCCn1cc[n+](CCC#N)c1,[Cl-]
313.15,101.0,-3.184715973,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
343.15,101.325,-2.610469873,CCCC[n+]1ccn(C)c1.O=C([O-])c1ccccc1,CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1
293.15,30140.0,-0.891598119,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,CCCC[n+]1ccc(C)cc1,F[B-](F)(F)F
308.15,101.325,-0.770028225,C[N+]1(CCCO)CCOCC1.N#CC(=C=[N-])C#N,C[N+]1(CCCO)CCOCC1,N#CC(=C=[N-])C#N
357.36,101.325,-3.244193633,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
323.15,100.0,-2.603690186,CC(=O)[O-].CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1,CC(=O)[O-]
313.15,150000.0,-1.290984181,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.15,100.0,-2.679462744,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,C[n+]1ccn(CCO)c1,F[B-](F)(F)F
343.15,175900.0,-0.971803442,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
338.25,101.325,-3.359575707,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-4.283086687,CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
343.15,100.0,-4.410974984,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.0,101.325,-2.252843001,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.0,101.325,-3.754164921,CC[NH+]1C=CN=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[NH+]1C=CN=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
358.86,101.325,-3.296837366,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
338.15,101.325,-2.719616837,CCCCn1cc[n+](C)c1.[I-],CCCCn1cc[n+](C)c1,[I-]
298.15,101.325,-2.103734234,C[n+]1ccn(CCCl)c1.N#CNC#N,C[n+]1ccn(CCCl)c1,N#CNC#N
328.15,101.0,-3.810369352,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.0,101.325,-3.473768074,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,CC[n+]1ccccc1,CCOS(=O)(=O)[O-]
358.15,101.325,-3.908529116,CCn1cc[n+](C)c1.COP(=O)(O)OC,CCn1cc[n+](C)c1,COP(=O)(O)OC
308.0,101.325,-1.358679194,CCCCC[N+]1(C)CCOCC1.N#CNC#N,CCCCC[N+]1(C)CCOCC1,N#CNC#N
303.15,47770.0,-0.933945667,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
343.15,101.325,-4.200371967,CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)Cn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
398.1,101.325,-4.270127542,CC[n+]1ccccc1.[Br-],CC[n+]1ccccc1,[Br-]
318.15,101.325,0.067658648,CC(=O)NC(C)C(=O)[O-].CCCC[N+]1(C)CCOCC1,CCCC[N+]1(C)CCOCC1,CC(=O)NC(C)C(=O)[O-]
310.63,101.325,-3.77008951,CCCCCCCCP(=O)([O-])[O-].CCCCCCCC[N+]1(C)CCCCC1,CCCCCCCC[N+]1(C)CCCCC1,CCCCCCCCP(=O)([O-])[O-]
313.15,100.0,-2.598747462,CCn1cc[n+](C)c1.CS(=O)(=O)[O-],CCn1cc[n+](C)c1,CS(=O)(=O)[O-]
343.15,101.0,-2.692669099,CC[NH+]1C=CN(C)C1.O=C([O-])C1CCCN1,CC[NH+]1C=CN(C)C1,O=C([O-])C1CCCN1
323.15,101.325,-2.697110261,CCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1ccn(Cc2ccc(C)cc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
297.24,100.0,-2.943139823,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-2.87528612,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F
298.1,101.325,-2.225624052,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F
298.15,101.325,-3.036554268,CC(C)[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,120600.0,-2.256656161,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.0,101.325,-1.272965676,CCCCn1cc[n+](C)c1.[I-],CCCCn1cc[n+](C)c1,[I-]
293.15,101.325,-2.253794929,CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,50000.0,-1.838851077,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
313.15,9750.0,-2.838728525,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)F
303.15,101.325,-2.291645153,CCCCn1cc[n+](C)c1.O=P([O-])(O)O,CCCCn1cc[n+](C)c1,O=P([O-])(O)O
307.85,101.325,-1.461880348,C=CC[N+](C)(C)CC[n+]1ccn(C=C)c1.N#CN=C=[N-].N#CN=C=[N-],C=CC[N+](C)(C)CC[n+]1ccn(C=C)c1,N#CN=C=[N-]
308.15,101.325,0.09803374,CC(=O)NC(C)C(=O)[O-].CCC[N+]1(C)CCOCC1,CCC[N+]1(C)CCOCC1,CC(=O)NC(C)C(=O)[O-]
343.15,101.325,-2.270117903,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CS(=O)(=O)[O-]
313.15,125200.0,-0.0629398,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
353.15,101.325,-4.215292601,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
353.15,101.325,-4.537511538,COCCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCOCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.15,101.0,-2.79934346,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)F
313.15,40100.0,-2.282782466,CCCC[n+]1ccccc1.F[B-](F)(F)F,CCCC[n+]1ccccc1,F[B-](F)(F)F
338.15,101.325,-4.011843341,CC(=O)[O-].CCCC[N+]1(C)CCCC1,CCCC[N+]1(C)CCCC1,CC(=O)[O-]
343.15,101.325,-4.060523014,CCCCCn1cc[n+](CCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](CCCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.15,15000.0,-3.438899249,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
294.85,2760.0,-1.418817553,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
333.15,101.325,-0.198450939,C[NH+](CCO)CCO.C[NH+](CCO)CCO.C[NH+](CCO)CCO.O=P([O-])([O-])[O-],C[NH+](CCO)CCO,C[NH+](CCO)CCO
298.15,101.325,1.684174259,CC(=O)NC(CC(C)C)C(=O)[O-].CC[N+]1(C)CCOCC1,CC[N+]1(C)CCOCC1,CC(=O)NC(CC(C)C)C(=O)[O-]
313.15,101.325,-3.254503003,CCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCn1cc[n+](C)c1,F[B-](F)(F)F
343.15,10000.0,-3.863232841,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,80100.0,-1.435484605,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-3.649351096,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,101.325,-0.761426021,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
358.15,101.325,-4.64703439,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.2,101.325,-0.916290732,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCC(=O)[O-]
323.15,101.325,-4.006608448,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl,CCCCn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Cl
388.15,101.0,-5.057726902,CC(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CC(=O)[O-]
318.15,101.0,-4.090551764,CCCC[n+]1ccccc1.N#CNC#N,CCCC[n+]1ccccc1,N#CNC#N
303.15,101.325,-3.094448246,CCOC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.325,-3.262305383,CCCCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCOCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-3.249335032,CCCCCCCC[n+]1ccn(C)c1.[O-]c1ccccc1,CCCCCCCC[n+]1ccn(C)c1,[O-]c1ccccc1
323.15,101.0,-4.918512005,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,CC[NH+]1C=CN(C)C1,N#CC(=C=[N-])C#N
303.15,101.325,-3.136643217,CCCCn1cc[n+](C)c1.N#C[S-],CCCCn1cc[n+](C)c1,N#C[S-]
328.15,101.0,-2.813410717,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
308.0,101.325,1.571632198,C[N+](C)(C)CCO.NC(Cc1ccccc1)C(=O)[O-],C[N+](C)(C)CCO,NC(Cc1ccccc1)C(=O)[O-]
298.15,101.325,-0.514164525,CCCCCCC[N+]1(C)CCOCC1.N#C[N-]C#N,CCCCCCC[N+]1(C)CCOCC1,N#C[N-]C#N
348.15,120700.0,-1.992163534,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
308.15,101.3,-2.773068837,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,101.3,-3.219125856,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,-0.024292693,CCCCn1cc[n+](CCC#N)c1.[Br-],CCCCn1cc[n+](CCC#N)c1,[Br-]
318.15,101.0,-2.554900022,Cn1cc[n+](CCCC#N)c1.O=S(=O)(F)[N-]S(=O)(=O)F,Cn1cc[n+](CCCC#N)c1,O=S(=O)(F)[N-]S(=O)(=O)F
293.15,100.0,-3.203740937,CC[NH3+].O=[N+]([O-])[O-],CC[NH3+],O=[N+]([O-])[O-]
333.15,101.0,-3.848578833,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(CC)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
338.15,100.0,-4.65646348,CCCC[n+]1cccc(C)c1.N#CNC#N,CCCC[n+]1cccc(C)c1,N#CNC#N
328.15,101.325,1.733600555,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],CCCCCCCCn1cc[n+](CCC#N)c1,[Cl-]
353.15,55260.0,-3.872802292,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)F
333.15,100.0,-0.583396317,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC1CCCCC1,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])CC(O)CNC1CCCCC1
353.15,101.0,-3.081508051,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,CCCCn1cc[n+](C)c1C,F[B-](F)(F)F
313.15,101.0,-3.865377998,CCn1cc[n+](C)c1.F[B-](F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(F)F
313.15,101.325,-4.65646348,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,CC[NH+]1C=CN(C)C1,N#CC(=C=[N-])C#N
323.15,101.325,-2.87292485,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
353.15,101.325,-3.892220378,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F
343.15,6000.0,-4.074541935,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
338.15,101.325,-2.878838522,C=C([NH3+])[NH2+]CCCCCC.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,C=C([NH3+])[NH2+]CCCCCC,O=S(=O)([O-])C(F)(F)F
303.2,101.325,-1.087672349,CCC[n+]1cn(C)cn1.CS(=O)(=O)[O-],CCC[n+]1cn(C)cn1,CS(=O)(=O)[O-]
313.15,100.0,-3.253985002,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,101.325,3.020424886,N#CCCn1cc[n+](Cc2ccccc2)c1.[Cl-],N#CCCn1cc[n+](Cc2ccccc2)c1,[Cl-]
318.142,101.325,-3.059737604,COCC[n+]1ccccc1.N#C[S-],COCC[n+]1ccccc1,N#C[S-]
323.2,100.0,-4.853631545,CC[NH+]1C=CN(C)C1.N#CC(=C=[N-])C#N,CC[NH+]1C=CN(C)C1,N#CC(=C=[N-])C#N
343.15,101.0,-1.435484605,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
